TermTested,TermRostered,DistrictName,SchoolName,Teacher,ClassName,Subject,Course,ASGType,GrowthComparisonPeriod,NormsReferenceData,WIStartTerm,WIEndTerm,StudentID,StudentLastName,StudentFirstName,StudentGrade,TestDate,StartRIT,StartRITSEM,StartPercentile,StartTestDuration,EndTestDate,EndRIT,EndRITSEM,EndPercentile,EndTestDuration,ProjectedRIT,ProjectedGrowth,ObservedGrowth,ObservedGrowthSE,GrowthIndex,MetGrowthProjection?,ConditionalGrowthIndex,ConditionalGrowthPercentile,CountofStudentswithGrowthProjectionAvailableandValidBeginningandEndingTermScores,CountofStudentswhoMetorExceededtheirProjectedGrowth,PercentageofStudentswhoMetorExceededtheirProjectedRIT,PercentageofProjectedGrowthMet,MedianConditionalGrowthPercentile,StartGrowthandAchievement,EndGrowthandAchievement,ConditionalGrowthPercentileAxis,AchievementPercentileAxis
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250090,Haddad,Samira,6,2025-09-10,188,3.1,11,54,2026-05-06,199,3.1,22,54,194,6,11,4.4,5,Yes,0.63,74,20,14,70,70,65,High Growth / Low Achievement,High Growth / Low Achievement,74,22
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250082,Ivanova,Anya,6,2025-09-10,211,3.3,55,58,2026-05-06,212,3.0,50,54,214,3,1,4.5,-2,No,-0.25,40,20,14,70,70,65,Low Growth / Average Achievement,Low Growth / Average Achievement,40,50
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250084,Jaber,Reem,6,2025-09-10,240,3.0,97,47,2026-05-06,247,3.2,98,43,241,1,7,4.4,6,Yes,0.75,77,20,14,70,70,65,High Growth / High Achievement,High Growth / High Achievement,77,98
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250081,Joshi,Saanvi,6,2025-09-10,222,3.1,78,40,2026-05-06,224,3.0,76,35,223,1,2,4.3,1,Yes,0.13,55,20,14,70,70,65,Average Growth / High Achievement,Average Growth / High Achievement,55,76
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250076,Lee,Ji-ho,6,2025-09-10,239,3.4,96,45,2026-05-06,240,3.2,95,46,240,1,1,4.7,0,Yes,0.00,50,20,14,70,70,65,Average Growth / High Achievement,Average Growth / High Achievement,50,95
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250086,Okoro,Grace,6,,,,,,2026-05-06,231,3.4,87,72,,,,,,,,,20,14,70,70,65,,,,
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250087,Othman,Faisal,6,2025-09-10,218,3.1,70,55,2026-05-06,224,3.0,76,57,220,2,6,4.3,4,Yes,0.50,69,20,14,70,70,65,High Growth / High Achievement,High Growth / High Achievement,69,76
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250071,Pillai,Meera,6,2025-09-10,230,3.1,89,45,2026-05-06,221,3.1,70,49,231,1,-9,4.4,-10,No,-1.25,11,20,14,70,70,65,Low Growth / High Achievement,Low Growth / High Achievement,11,70
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250072,Ramírez,Mateo,6,2025-09-10,211,3.1,55,73,2026-05-06,215,3.0,57,61,214,3,4,4.3,1,Yes,0.13,55,20,14,70,70,65,Average Growth / Average Achievement,Average Growth / Average Achievement,55,57
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250088,Rao,Aditi,6,2025-09-10,174,3.1,2,39,2026-05-06,185,3.1,6,36,181,7,11,4.4,4,Yes,0.50,69,20,14,70,70,65,High Growth / Low Achievement,High Growth / Low Achievement,69,6
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250079,Sabbagh,Lina,6,2025-09-10,223,3.2,79,45,2026-05-06,218,2.8,64,39,224,1,-5,4.3,-6,No,-0.75,23,20,14,70,70,65,Low Growth / High Achievement,Low Growth / High Achievement,23,64
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250075,Siddiqui,Zara,6,2025-09-10,237,3.2,95,40,2026-05-06,217,3.3,62,42,238,1,-20,4.6,-21,No,-2.62,1,20,14,70,70,65,Low Growth / High Achievement,Low Growth / High Achievement,1,62
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250074,Sokolov,Ilya,6,2025-09-10,202,3.0,34,52,2026-05-06,184,3.2,5,52,206,4,-18,4.4,-22,No,-2.75,1,20,14,70,70,65,Low Growth / Low Achievement,Low Growth / Low Achievement,1,5
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250083,Walsh,Liam,6,2025-09-10,215,3.2,64,43,2026-05-06,227,3.0,81,42,217,2,12,4.4,10,Yes,1.25,89,20,14,70,70,65,High Growth / High Achievement,High Growth / High Achievement,89,81
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Reading,Reading,Class,Fall 2025 - Spring 2026,2025,3,32,D250085,Wong,Jun,6,2025-09-10,206,2.8,43,51,2026-05-06,215,3.2,57,52,209,3,9,4.3,6,Yes,0.75,77,20,14,70,70,65,High Growth / Average Achievement,High Growth / Average Achievement,77,57
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250078,Adeyemi,Ayo,6,2025-09-12,216,3.0,73,38,2026-05-08,205,2.9,38,39,219,3,-11,4.2,-14,No,-1.75,4,20,10,50,118,48,Low Growth / High Achievement,Low Growth / Low Achievement,4,38
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250080,Aliyev,Arman,6,2025-09-12,194,3.0,23,49,2026-05-08,185,3.2,6,57,199,5,-9,4.4,-14,No,-1.75,4,20,10,50,118,48,Low Growth / Low Achievement,Low Growth / Low Achievement,4,6
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250070,Barakat,Hadi,6,2025-09-12,220,3.2,81,42,2026-05-08,221,3.0,75,44,222,2,1,4.4,-1,No,-0.12,45,20,10,50,118,48,Average Growth / High Achievement,Average Growth / High Achievement,45,75
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250089,Berg,Tobias,6,2025-09-12,200,3.2,35,45,2026-05-08,212,3.1,55,40,205,5,12,4.5,7,Yes,0.88,81,20,10,50,118,48,High Growth / Low Achievement,High Growth / Average Achievement,81,55
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250077,Costa,Isabela,6,2025-09-24,217,3.2,75,51,2026-05-08,231,3.2,91,46,220,3,14,4.5,11,Yes,1.38,92,20,10,50,118,48,High Growth / High Achievement,High Growth / High Achievement,92,91
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250073,Diallo,Fatou,6,2025-09-12,212,3.0,65,44,2026-05-08,207,3.2,43,43,215,3,-5,4.4,-8,No,-1.00,16,20,10,50,118,48,Low Growth / High Achievement,Low Growth / Average Achievement,16,43
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250090,Haddad,Samira,6,2025-09-12,168,3.1,1,51,2026-05-08,187,3.2,8,60,177,9,19,4.5,10,Yes,1.25,89,20,10,50,118,48,High Growth / Low Achievement,High Growth / Low Achievement,89,8
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250082,Ivanova,Anya,6,2025-09-12,208,2.9,55,57,2026-05-08,211,3.0,52,45,212,4,3,4.2,-1,No,-0.12,45,20,10,50,118,48,Average Growth / Average Achievement,Average Growth / Average Achievement,45,52
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250084,Jaber,Reem,6,2025-09-12,243,3.1,99,46,2026-05-08,241,3.1,97,41,244,1,-2,4.4,-3,No,-0.37,36,20,10,50,118,48,Low Growth / High Achievement,Low Growth / High Achievement,36,97
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250081,Joshi,Saanvi,6,2025-09-12,192,3.1,19,38,2026-05-08,196,3.2,19,33,198,6,4,4.5,-2,No,-0.25,40,20,10,50,118,48,Low Growth / Low Achievement,Low Growth / Low Achievement,40,19
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250076,Lee,Ji-ho,6,2025-09-12,208,3.1,55,41,2026-05-08,218,3.1,69,38,212,4,10,4.4,6,Yes,0.75,77,20,10,50,118,48,High Growth / Average Achievement,High Growth / High Achievement,77,69
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250086,Okoro,Grace,6,,,,,,2026-05-08,224,3.1,81,61,,,,,,,,,20,10,50,118,48,,,,
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250087,Othman,Faisal,6,2025-09-12,228,3.0,92,49,2026-05-08,231,3.2,91,52,229,1,3,4.4,2,Yes,0.25,60,20,10,50,118,48,Average Growth / High Achievement,Average Growth / High Achievement,60,91
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250071,Pillai,Meera,6,2025-09-12,224,3.1,87,51,2026-05-08,220,3.2,73,46,226,2,-4,4.5,-6,No,-0.75,23,20,10,50,118,48,Low Growth / High Achievement,Low Growth / High Achievement,23,73
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250072,Ramírez,Mateo,6,2025-09-12,201,3.2,38,60,2026-05-08,213,3.1,57,57,206,5,12,4.5,7,Yes,0.88,81,20,10,50,118,48,High Growth / Low Achievement,High Growth / Average Achievement,81,57
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250088,Rao,Aditi,6,2025-09-12,182,3.0,7,39,2026-05-08,201,3.2,29,34,189,7,19,4.4,12,Yes,1.50,93,20,10,50,118,48,High Growth / Low Achievement,High Growth / Low Achievement,93,29
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250079,Sabbagh,Lina,6,2025-09-12,210,3.0,60,39,2026-05-08,211,2.9,52,33,214,4,1,4.2,-3,No,-0.37,36,20,10,50,118,48,Low Growth / Average Achievement,Low Growth / Average Achievement,36,52
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250075,Siddiqui,Zara,6,2025-09-12,239,3.3,98,32,2026-05-08,238,3.1,96,35,240,1,-1,4.5,-2,No,-0.25,40,20,10,50,118,48,Low Growth / High Achievement,Low Growth / High Achievement,40,96
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250074,Sokolov,Ilya,6,2025-09-12,196,3.3,27,55,2026-05-08,201,3.0,29,45,201,5,5,4.5,0,Yes,0.00,50,20,10,50,118,48,Average Growth / Low Achievement,Average Growth / Low Achievement,50,29
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250083,Walsh,Liam,6,2025-09-12,199,3.0,33,38,2026-05-08,213,3.2,57,36,204,5,14,4.4,9,Yes,1.13,87,20,10,50,118,48,High Growth / Low Achievement,High Growth / Average Achievement,87,57
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Language Arts,Language Usage,Class,Fall 2025 - Spring 2026,2025,3,32,D250085,Wong,Jun,6,2025-09-12,206,3.0,50,43,2026-05-08,214,3.0,60,44,210,4,8,4.2,4,Yes,0.50,69,20,10,50,118,48,High Growth / Average Achievement,High Growth / Average Achievement,69,60
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250078,Adeyemi,Ayo,6,2025-09-17,225,3.1,83,51,2026-05-13,236,3.2,81,51,235,10,11,4.5,1,Yes,0.13,55,20,12,60,105,53,Average Growth / High Achievement,Average Growth / High Achievement,55,81
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250080,Aliyev,Arman,6,2025-09-17,202,3.1,31,68,2026-05-13,209,2.9,27,65,212,10,7,4.2,-3,No,-0.37,36,20,12,60,105,53,Low Growth / Low Achievement,Low Growth / Low Achievement,36,27
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250070,Barakat,Hadi,6,2025-09-17,225,3.0,83,55,2026-05-13,239,3.2,85,49,235,10,14,4.4,4,Yes,0.50,69,20,12,60,105,53,High Growth / High Achievement,High Growth / High Achievement,69,85
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250089,Berg,Tobias,6,2025-09-17,202,3.1,31,69,2026-05-13,214,3.0,37,51,212,10,12,4.3,2,Yes,0.25,60,20,12,60,105,53,Average Growth / Low Achievement,Average Growth / Low Achievement,60,37
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250077,Costa,Isabela,6,2025-09-25,235,3.1,94,63,2026-05-13,252,3.2,96,68,245,10,17,4.5,7,Yes,0.88,81,20,12,60,105,53,High Growth / High Achievement,High Growth / High Achievement,81,96
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250073,Diallo,Fatou,6,2025-09-17,199,3.3,25,52,2026-05-13,209,3.1,27,56,209,10,10,4.5,0,Yes,0.00,50,20,12,60,105,53,Average Growth / Low Achievement,Average Growth / Low Achievement,50,27
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250090,Haddad,Samira,6,2025-09-17,163,3.5,1,67,2026-05-13,182,3.3,2,62,173,10,19,4.8,9,Yes,1.13,87,20,12,60,105,53,High Growth / Low Achievement,High Growth / Low Achievement,87,2
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250082,Ivanova,Anya,6,2025-09-17,212,3.0,55,66,2026-05-13,214,3.0,37,64,222,10,2,4.2,-8,No,-1.00,16,20,12,60,105,53,Low Growth / Average Achievement,Low Growth / Low Achievement,16,37
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250084,Jaber,Reem,6,2025-09-17,241,3.3,97,49,2026-05-13,261,3.3,99,48,251,10,20,4.7,10,Yes,1.25,89,20,12,60,105,53,High Growth / High Achievement,High Growth / High Achievement,89,99
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250081,Joshi,Saanvi,6,2025-09-17,217,3.0,67,44,2026-05-13,225,2.9,61,42,227,10,8,4.2,-2,No,-0.25,40,20,12,60,105,53,Low Growth / High Achievement,Low Growth / High Achievement,40,61
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250076,Lee,Ji-ho,6,2025-09-17,210,3.0,50,52,2026-05-13,219,3.0,48,50,220,10,9,4.2,-1,No,-0.12,45,20,12,60,105,53,Average Growth / Average Achievement,Average Growth / Average Achievement,45,48
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250086,Okoro,Grace,6,,,,,,2026-05-13,225,3.1,61,77,,,,,,,,,20,12,60,105,53,,,,
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250087,Othman,Faisal,6,2025-09-17,226,2.9,84,62,2026-05-13,236,3.3,81,64,236,10,10,4.4,0,Yes,0.00,50,20,12,60,105,53,Average Growth / High Achievement,Average Growth / High Achievement,50,81
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250071,Pillai,Meera,6,2025-09-17,226,2.9,84,52,2026-05-13,228,3.1,67,50,236,10,2,4.2,-8,No,-1.00,16,20,12,60,105,53,Low Growth / High Achievement,Low Growth / High Achievement,16,67
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250072,Ramírez,Mateo,6,2025-09-17,224,3.1,81,74,2026-05-13,238,3.1,84,70,234,10,14,4.4,4,Yes,0.50,69,20,12,60,105,53,High Growth / High Achievement,High Growth / High Achievement,69,84
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250088,Rao,Aditi,6,2025-09-17,189,3.2,9,45,2026-05-13,200,2.9,13,41,199,10,11,4.3,1,Yes,0.13,55,20,12,60,105,53,Average Growth / Low Achievement,Average Growth / Low Achievement,55,13
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250079,Sabbagh,Lina,6,2025-09-17,226,3.0,84,53,2026-05-13,248,3.2,94,47,236,10,22,4.4,12,Yes,1.50,93,20,12,60,105,53,High Growth / High Achievement,High Growth / High Achievement,93,94
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250075,Siddiqui,Zara,6,2025-09-17,237,3.2,95,46,2026-05-13,244,3.2,91,41,247,10,7,4.5,-3,No,-0.37,36,20,12,60,105,53,Low Growth / High Achievement,Low Growth / High Achievement,36,91
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250074,Sokolov,Ilya,6,2025-09-17,217,3.0,67,57,2026-05-13,222,2.8,54,59,227,10,5,4.1,-5,No,-0.62,27,20,12,60,105,53,Low Growth / High Achievement,Low Growth / Average Achievement,27,54
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250083,Walsh,Liam,6,2025-09-17,222,3.1,77,49,2026-05-13,219,2.8,48,44,232,10,-3,4.2,-13,No,-1.62,5,20,12,60,105,53,Low Growth / High Achievement,Low Growth / Average Achievement,5,48
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Mathematics,Math K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250085,Wong,Jun,6,2025-09-17,192,3.2,13,58,2026-05-13,205,3.3,20,55,202,10,13,4.6,3,Yes,0.38,65,20,12,60,105,53,High Growth / Low Achievement,High Growth / Low Achievement,65,20
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250078,Adeyemi,Ayo,6,2025-09-19,222,3.2,92,36,2026-05-15,225,3.2,90,36,224,2,3,4.5,1,Yes,0.14,56,20,5,25,4,36,Average Growth / High Achievement,Average Growth / High Achievement,56,90
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250080,Aliyev,Arman,6,2025-09-19,201,3.0,41,57,2026-05-15,207,3.0,50,50,204,3,6,4.2,3,Yes,0.43,67,20,5,25,4,36,High Growth / Average Achievement,High Growth / Average Achievement,67,50
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250070,Barakat,Hadi,6,2025-09-19,214,3.1,78,48,2026-05-15,219,3.1,80,37,216,2,5,4.4,3,Yes,0.43,67,20,5,25,4,36,High Growth / High Achievement,High Growth / High Achievement,67,80
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250089,Berg,Tobias,6,2025-09-19,197,2.9,30,40,2026-05-15,186,3.3,7,40,200,3,-11,4.4,-14,No,-2.00,2,20,5,25,4,36,Low Growth / Low Achievement,Low Growth / Low Achievement,2,7
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250077,Costa,Isabela,6,2025-09-24,201,3.0,41,44,2026-05-15,219,2.9,80,40,204,3,18,4.2,15,Yes,2.14,98,20,5,25,4,36,High Growth / Average Achievement,High Growth / High Achievement,98,80
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250073,Diallo,Fatou,6,2025-09-19,205,2.8,53,42,2026-05-15,205,3.3,44,43,208,3,0,4.3,-3,No,-0.43,33,20,5,25,4,36,Low Growth / Average Achievement,Low Growth / Average Achievement,33,44
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250090,Haddad,Samira,6,2025-09-19,178,3.3,2,55,2026-05-15,170,3.4,1,52,182,4,-8,4.7,-12,No,-1.71,4,20,5,25,4,36,Low Growth / Low Achievement,Low Growth / Low Achievement,4,1
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250082,Ivanova,Anya,6,2025-09-19,195,3.1,24,43,2026-05-15,196,3.0,22,49,198,3,1,4.3,-2,No,-0.29,39,20,5,25,4,36,Low Growth / Low Achievement,Low Growth / Low Achievement,39,22
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250084,Jaber,Reem,6,2025-09-19,228,3.2,97,42,2026-05-15,223,3.1,87,37,230,2,-5,4.5,-7,No,-1.00,16,20,5,25,4,36,Low Growth / High Achievement,Low Growth / High Achievement,16,87
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250081,Joshi,Saanvi,6,2025-09-19,218,3.2,86,33,2026-05-15,213,3.1,67,29,220,2,-5,4.5,-7,No,-1.00,16,20,5,25,4,36,Low Growth / High Achievement,Low Growth / High Achievement,16,67
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250076,Lee,Ji-ho,6,2025-09-19,213,3.2,76,41,2026-05-15,215,3.1,72,31,216,3,2,4.5,-1,No,-0.14,44,20,5,25,4,36,Average Growth / High Achievement,Average Growth / High Achievement,44,72
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250086,Okoro,Grace,6,,,,,,2026-05-15,211,2.8,61,58,,,,,,,,,20,5,25,4,36,,,,
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250087,Othman,Faisal,6,2025-09-19,210,3.1,68,52,2026-05-15,211,3.3,61,50,213,3,1,4.5,-2,No,-0.29,39,20,5,25,4,36,Low Growth / High Achievement,Low Growth / High Achievement,39,61
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250071,Pillai,Meera,6,2025-09-19,228,3.1,97,48,2026-05-15,225,3.1,90,37,230,2,-3,4.4,-5,No,-0.71,24,20,5,25,4,36,Low Growth / High Achievement,Low Growth / High Achievement,24,90
Spring 2025-2026,Spring 2025-2026,AISA (sample data),AISA Demo School,Rahimi,6B,Science,Science K-12,Class,Fall 2025 - Spring 2026,2025,3,32,D250072,Ramírez,Mateo,6,2025-09-19,210,3.0,68,62,2026-05-15,212,2.9,64,54,213,3,2,4.2,-1,No,-0.14,44,20,5,25,4,36,Average Growth / High Achievement,Average Growth / High Achievement,44,64
